"","main_mnm1","main_mnm2","main_mnm"
"940",9.10651819980453,9.1240088545206,7.64355395815861
"941",-17.3841909204034,-13.9103879740729,-14.6459462404302
"942",-22.4336846504917,-23.9578168070615,-25.8365553310412
"943",-14.6605387699686,-16.4643880979643,-4.24800190559487
"944",-9.75541673562778,-10.1634236964817,-9.93160813941294
"945",-24.5472982867211,-26.282586601204,-23.6558625283969
"946",-19.9785315468376,-20.8146704719498,-21.2998313511508
"947",-1.53509048674859,-3.09984940393709,-3.72744966858276
"948",-10.7196840642518,-11.9742932332728,-12.8518063580418
"949",-4.37310616867774,-6.16222758213316,-5.44514881778655
"950",-17.220290768328,-17.3197686811072,-15.7453196501166
"951",-29.9048840176626,-31.4978391855578,-25.4353185409615
"952",-5.67115833045296,-6.00527899805588,-1.75906805265996
"953",-14.5783876884817,-15.1999003249567,-9.8700992548469
"954",-26.6542711576077,-22.3556500354689,-10.739720097946
"955",-11.0993594747748,-12.1825779855584,-11.2649838093068
"956",-18.4656971191502,-14.2767341750037,-15.832194769758
"957",-34.5897918170813,-36.5794676217121,-37.173638940683
"958",-20.685156515157,-22.6275070793557,-21.2626108532566
"959",-6.28212014133392,-8.23147936036482,-5.96760328871016
"960",-15.2099361095905,-15.5472557536974,-5.89697171246528
"961",-17.0985707526503,-18.7250202842187,-19.3633402628152
"962",-22.1983629736826,-24.1816938011663,-25.7603435405838
"963",-21.0999916080196,-19.2111985822049,-14.1267148079998
"964",-0.868053546979123,-1.88264951961988,-1.40530502891204
"965",-27.013737188397,-28.6326795959597,-29.2416989672451
"966",6.20523408947906,7.42971077553443,6.06612400895751
"967",-14.7430007882761,-15.4728271391135,-17.4630590474316
"968",-11.8852070868534,-13.8278906372459,-10.0212837348008
"969",-3.80144600382938,-2.26996148490944,-1.62706601169132
"970",-19.6689017089299,-20.8804416783362,-10.7481134135358
"971",-10.9080372500913,-12.2242525469484,-13.7031806983753
"972",-7.80210140816525,-9.55942411415461,-6.36964917989812
"973",-14.3392799252358,-15.2585324942503,-11.4343836295856
"974",-8.54216048734574,-10.4124025930907,-11.8531865960766
"975",-23.7194213884157,-24.8251871664142,-25.905107997951
"976",-28.4417829541044,-30.1412274954795,-31.9697368022595
"977",-30.9696295638849,-32.6622011108151,-32.7801870127839
"978",-34.5452108559164,-32.264180647927,-33.9765934855676
"979",-4.55297027020047,-5.8435917551243,-5.59378657565652
"980",-5.72175906437229,-6.09938741702882,-6.71438880100661
"981",-15.1355360443043,-15.9011130231403,-14.6591874154637
"982",-8.92305224581859,-10.4109092228175,-5.02336757777058
"983",-13.993153903923,-14.9409179971108,-14.1924482838002
"984",-11.0116229470853,-12.7610313318679,-9.737347625349
"985",-17.8915593846399,-18.7443386337915,-20.5694437469317
"986",-21.3324734647099,-22.0868164124497,-22.4913046788191
"987",-21.0087415007675,-21.408032986167,-21.3670406431016
"988",-7.38294042996631,-6.48868661726331,-6.37201329884025
"989",-17.8585878794221,-19.837018583667,-20.528269918815
"990",-18.582235008961,-20.0848511661495,-15.3690122592114
"991",-3.59813005566829,-4.17408879359009,-4.40980896703189
"992",-6.54990848477826,-8.28997487405942,-4.87931278292558
"993",-7.47137417700168,-9.43136496300789,-4.59498907799926
"994",2.43903201983069,1.15202810440427,10.2160114842997
"995",-12.1498037290836,-12.9321518235269,-13.8891409029833
"996",-3.50535164285468,-5.0535538876369,-5.68969485360679
"997",-24.7195527759814,-26.628156691463,-8.56300741986667
"998",-6.54107972367848,-7.68934304586427,-9.68577268257616
"999",-17.418264575584,-18.7648079710922,-10.7250174298526
"1000",-14.5820591107939,-15.9447069511086,-16.3757185314805
